what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1422892290755
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422892291270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422892292380
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422892297206
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422892300016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892301063
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1422892301094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892304753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892307753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892307800
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422892312183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422892312495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1422892317973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422892319817
error,log,,,"Unhandled event loop exception",1422892322940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422892324911
error,log,,,"Unhandled event loop exception",1422892325423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892326501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1422892326516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892337546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892338515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892344039
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892345863
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892351650
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892356970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892357002
error,log,,,"Unhandled event loop exception",1422892359365
error,log,,,"Unhandled event loop exception",1422892363112
error,log,,,"Unhandled event loop exception",1422892363112
error,log,,,"Unhandled event loop exception",1422892363128
error,log,,,"Unhandled event loop exception",1422892363128
error,log,,,"Unhandled event loop exception",1422892363128
error,log,,,"Unhandled event loop exception",1422892363144
error,log,,,"Unhandled event loop exception",1422892363159
error,log,,,"Unhandled event loop exception",1422892363159
error,log,,,"Unhandled event loop exception",1422892363175
error,log,,,"Unhandled event loop exception",1422892363237
error,log,,,"Unhandled event loop exception",1422892363347
error,log,,,"Unhandled event loop exception",1422892363347
error,log,,,"Unhandled event loop exception",1422892363362
error,log,,,"Unhandled event loop exception",1422892363378
error,log,,,"Unhandled event loop exception",1422892363378
error,log,,,"Unhandled event loop exception",1422892363394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892365534
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1422892367729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892367729
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1422892368361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892368361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422892374976
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892376519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892384888
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422892388405
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892396550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892496432
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422892498713
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892499432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892501132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892506316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892507064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892525861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892542256
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422892549869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422892555482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892558107
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892572580
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1422892589667
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892591230
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892593781
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.BookmarkRulerAction",1422892593781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422892603081
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1422892604940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892610722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892665054
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1422892668811
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892672319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892672804
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892674515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892733889
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422892743081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422892744471
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1422892750201
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1422892752217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892753333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892763644
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892766474
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422892777449
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422892791677
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422892798022
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1422892818543
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422892819809
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892820965
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892827394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1422892849513
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422892851216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892854859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892856266
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892856672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892857191
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892862912
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892864553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892865115
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892865521
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892865928
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892866303
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892867068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892869375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1422892870114
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422892873015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422892874562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893484900
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893490120
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893492024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422893498187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893499065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893508455
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422893519176
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893521106
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893544468
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422893552020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893552739
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893556367
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893557918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893569037
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893574639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893907488
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893933582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893943876
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422893979060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422893988122
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422893990169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894011351
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894025453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894026907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894041487
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1422894071803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1422894081251
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1422894082698
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894084042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894084823
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894143033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894170025
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894176775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894179079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894185460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894185741
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894193562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894205557
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422894213572
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894214166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894215171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894261764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894262316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894330132
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894354931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894356025
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894368903
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894374780
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894375905
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894389607
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894396419
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894397560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894441763
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894447013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894450107
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894506571
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422894517371
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422894517793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894520846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894521752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894535289
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1422894536481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422894556013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1422894556372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894564755
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894571174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894581232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894584838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894595434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894599032
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1422894602301
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1422894666661
